"","NC","ID","sec"
"6989",200506605,82,11
"6990",200506606,62,9
"6991",200506701,1757,8
"6992",200506702,2380,8
"6993",200506703,2286,12
"6994",200506704,1355,12
"6995",200506705,2421,15
"6996",200506707,1640,11
"6997",200506709,1903,8
"6998",200506710,1992,13
"6999",200506718,1282,8
"7000",200506719,1523,15
"7001",200506721,2425,15
"7002",200506722,3,10
"7003",200506801,2171,9
"7004",200506803,1990,9
"7005",200506808,53,15
"7006",200506811,1868,12
"7007",200506812,1543,12
"7008",200506813,2160,15
"7009",200506901,1355,8
"7010",200506902,2286,11
"7011",200506904,1282,9
"7012",200506905,1941,7
"7013",200506909,1523,8
"7014",200507002,2380,8
"7015",200507004,924,2
"7016",200507005,1034,8
"7017",200507008,575,8
"7018",200507104,2452,11
"7019",200507108,2453,8
"7020",200507201,59,10
"7021",200507202,1308,12
"7022",200507203,743,8
"7023",200507204,2023,11
"7024",200507205,1655,10
"7025",200507208,1978,10
"7026",200507209,208,12
"7027",200507210,307,9
"7028",200507216,1670,8
"7029",200507223,1368,8
"7030",200507224,2128,12
"7031",200507226,58,10
"7032",200507227,2429,12
"7033",200507230,1540,12
"7034",200507231,1214,11
"7035",200507233,1257,12
"7036",200507240,2524,8
"7037",200507302,198,10
"7038",200507303,217,12
"7039",200507304,102,15
"7040",200507306,110,11
"7041",200507308,232,12
"7042",200507309,1328,8
"7043",200507312,62,15
"7044",200507314,345,11
"7045",200507316,94,2
"7046",200507319,92,12
"7047",200507401,6,15
"7048",200507501,787,8
"7049",200507502,829,9
"7050",200507602,1922,12
"7051",200507605,1628,10
"7052",200507607,829,12
"7053",200507701,631,12
"7054",200507702,1856,12
"7055",200507703,373,8
"7056",200507707,113,11
"7057",200507708,619,11
"7058",200507709,575,8
"7059",200507711,2337,15
"7060",200507714,1757,8
"7061",200507715,235,12
"7062",200507720,1175,10
"7063",200507802,393,11
"7064",200507901,513,12
"7065",200507904,1282,9
"7066",200508001,1757,12
"7067",200508002,2452,8
"7068",200508004,116,15
"7069",200508008,2011,8
"7070",200508011,113,8
"7071",200508102,1543,15
"7072",200508105,151,8
"7073",200508110,1670,7
"7074",200508111,2452,8
"7075",200508113,2432,10
"7076",200508114,2375,9
"7077",200508201,1680,14
"7078",200508305,1805,13
"7079",200508309,516,12
"7080",200508310,1215,9
"7081",200508401,1918,10
"7082",200508402,82,2
"7083",200508403,152,11
"7084",200508404,436,12
"7085",200508501,2425,8
"7086",200508503,169,15
"7087",200508505,246,10
"7088",200508508,393,11
"7089",200508518,2377,15
"7090",200508606,1981,12
"7091",200508607,2452,12
"7092",200508608,1500,8
"7093",200508701,609,14
"7094",200508702,2434,14
"7095",200508703,707,8
"7096",200508801,2320,14
"7097",200508809,6,8
"7098",200508812,2185,12
"7099",200508814,905,8
"7100",200508815,515,15
"7101",200508817,1953,10
"7102",200508818,2436,12
"7103",200508820,1930,15
"7104",200508902,513,11
"7105",200508903,47,15
"7106",200509002,515,14
"7107",200509003,1670,9
"7108",200509106,2363,15
"7109",200509107,1530,15
"7110",200509108,373,8
"7111",200509301,293,9
"7112",200509302,3,12
"7113",200509401,2178,10
"7114",200509504,988,15
"7115",200509518,1328,11
"7116",200700101,2345,12
"7117",200700102,2171,13
"7118",200700103,703,9
"7119",200700104,1214,10
"7120",200700105,1392,15
"7121",200700106,1551,8
"7122",200700115,2305,8
"7123",200700201,21,10
"7124",200700501,3,12
"7125",200700502,1777,12
"7126",200700901,924,12
"7127",200700902,3,8
"7128",200700903,248,12
"7129",200700904,65,15
"7130",200700905,584,12
"7131",200700906,2177,8
"7132",200701001,1852,12
"7133",200701101,169,8
"7134",200701102,553,15
"7135",200701103,79,8
"7136",200701104,670,12
"7137",200701301,21,10
"7138",200701504,760,15
"7139",200701601,246,15
"7140",200701602,1050,7
"7141",200701604,393,15
"7142",200701801,420,8
"7143",200701802,65,15
"7144",200701803,393,12
"7145",200701804,1881,12
"7146",200701805,79,11
"7147",200701901,82,12
"7148",200702001,152,8
"7149",200702102,219,12
"7150",200702202,1355,11
"7151",200702205,1380,8
"7152",200702206,60,10
"7153",200702208,299,12
"7154",200702301,3,8
"7155",200702302,670,15
"7156",200702401,218,8
"7157",200702402,670,12
"7158",200702403,988,5
"7159",200702404,703,11
"7160",200702405,1214,12
"7161",200702411,1670,8
"7162",200702602,470,12
"7163",200702603,1755,12
"7164",200702604,1396,15
"7165",200702605,432,10
"7166",200702607,2097,12
"7167",200702701,1500,8
"7168",200702802,1214,9
"7169",200702803,1257,8
"7170",200702804,239,12
"7171",200702806,60,11
"7172",200702807,1380,12
"7173",200702808,2305,8
"7174",200702810,306,15
"7175",200702811,1646,8
"7176",200702817,1638,15
"7177",200702821,2432,11
"7178",200702823,1465,12
"7179",200702901,79,7
"7180",200702907,1843,15
"7181",200702909,169,12
"7182",200702910,1852,12
"7183",200702912,3,15
"7184",200702913,1757,5
"7185",200702915,2178,12
"7186",200702920,470,15
"7187",200703001,169,8
"7188",200703002,393,8
"7189",200703004,4,7
"7190",200703005,246,15
"7191",200703006,1856,11
"7192",200703007,631,13
"7193",200703301,791,12
"7194",200703303,2451,8
"7195",200703304,594,8
"7196",200703305,1543,15
"7197",200703306,2128,12
"7198",200703307,1392,11
"7199",200703309,486,14
"7200",200703310,299,15
"7201",200703316,286,12
"7202",200703317,2134,12
"7203",200703322,1382,12
"7204",200703401,470,12
"7205",200703402,65,8
"7206",200703403,1757,2
"7207",200703405,2450,8
"7208",200703406,2067,10
"7209",200703409,30,11
"7210",200703414,2067,12
"7211",200703502,2185,8
"7212",200703504,1530,8
"7213",200703512,470,8
"7214",200703518,669,15
"7215",200703701,124,8
"7216",200703702,2011,12
"7217",200703706,98,11
"7218",200703801,1257,10
"7219",200703804,2340,15
"7220",200703901,65,12
"7221",200704002,2436,15
"7222",200704003,1392,13
"7223",200704007,30,8
"7224",200704008,829,11
"7225",200704009,169,15
"7226",200704010,4,14
"7227",200704011,1757,12
"7228",200704014,579,12
"7229",200704015,171,13
"7230",200704016,248,15
"7231",200704017,370,12
"7232",200704018,113,6
"7233",200704022,420,12
"7234",200704205,707,12
"7235",200704208,2007,12
"7236",200704210,1392,11
"7237",200704212,707,8
"7238",200704218,1852,11
"7239",200704220,550,15
"7240",200704226,2286,12
"7241",200704401,65,13
"7242",200704501,311,8
"7243",200704502,2515,12
"7244",200704503,30,8
"7245",200704504,530,12
"7246",200704506,171,15
"7247",200704507,83,15
"7248",200704508,743,15
"7249",200704509,240,7
"7250",200704511,829,2
"7251",200704537,179,12
"7252",200704601,370,10
"7253",200704602,373,9
"7254",200704603,248,9
"7255",200704604,113,12
"7256",200704605,1396,8
"7257",200704607,172,10
"7258",200704609,1852,14
"7259",200704610,269,10
"7260",200704612,470,8
"7261",200704613,1903,11
"7262",200704614,574,7
"7263",200704616,259,12
"7264",200705002,760,12
"7265",200705003,45,2
"7266",200705004,82,11
"7267",200705005,1670,12
"7268",200705006,232,12
"7269",200705007,217,11
"7270",200705008,336,15
"7271",200705009,1886,12
"7272",200705010,62,12
"7273",200705011,92,12
"7274",200705012,345,15
"7275",200705013,110,12
"7276",200705016,272,8
"7277",200705022,152,14
"7278",200705025,49,12
"7279",200705101,169,15
"7280",200705102,4,12
"7281",200705105,553,8
"7282",200705401,1952,12
"7283",200705501,370,11
"7284",200705503,2253,12
"7285",200705504,1496,10
"7286",200705505,113,12
"7287",200705507,1670,9
"7288",200705508,269,11
"7289",200705510,1551,12
"7290",200705511,60,9
"7291",200705513,242,15
"7292",200705514,1308,8
"7293",200705515,95,9
"7294",200705519,2134,11
"7295",200705601,769,12
"7296",200705602,633,9
"7297",200705604,610,12
"7298",200705605,620,12
"7299",200705607,82,8
"7300",200705608,86,8
"7301",200705609,191,12
"7302",200705610,152,12
"7303",200705611,92,8
"7304",200705612,2023,8
"7305",200705618,151,12
"7306",200705701,21,15
"7307",200705801,660,12
"7308",200705901,1337,8
"7309",200705902,2197,8
"7310",200705903,2197,9
"7311",200706001,574,6
"7312",200706201,2011,8
"7313",200706301,177,9
"7314",200706302,86,8
"7315",200706303,713,8
"7316",200706304,92,12
"7317",200706305,152,8
"7318",200706306,205,8
"7319",200706307,191,12
"7320",200706308,62,12
"7321",200706309,232,15
"7322",200706310,110,8
"7323",200706311,345,12
"7324",200706312,192,15
"7325",200706313,219,13
"7326",200706314,45,8
"7327",200706315,217,10
"7328",200706317,82,12
"7329",200706320,167,8
"7330",200706321,287,15
"7331",200706323,54,8
"7332",200706327,760,12
"7333",200706401,2185,10
"7334",200706402,1886,11
"7335",200706403,2450,12
"7336",200706404,1852,12
"7337",200706501,575,9
"7338",200706601,553,11
"7339",200706602,1757,15
"7340",200706702,486,12
"7341",200706703,1450,12
"7342",200706706,242,13
"7343",200706708,2192,12
"7344",200706711,1805,9
"7345",200706712,2171,8
"7346",200706713,60,15
"7347",200706714,1392,12
"7348",200706715,1670,8
"7349",200706716,307,12
"7350",200706718,2451,8
"7351",200706801,432,12
"7352",200707001,1688,11
"7353",200707003,553,12
"7354",200707102,2422,12
"7355",200707103,2134,11
"7356",200707106,1805,15
"7357",200707107,2171,8
"7358",200707108,1543,12
"7359",200707112,2036,10
"7360",200707113,238,12
"7361",200707117,670,12
"7362",200707124,218,15
"7363",200707202,2135,2
"7364",200707203,1990,8
"7365",200707701,263,11
"7366",200707708,1390,11
"7367",200707801,144,12
"7368",200707803,2286,8
"7369",200707901,1026,15
"7370",200707903,2185,10
"7371",200707907,2171,12
"7372",200707908,1886,8
"7373",200707911,1670,12
"7374",200708001,2178,15
"7375",200708101,1757,10
"7376",200708103,1523,15
"7377",200708104,1952,15
"7378",200708203,1852,11
"7379",200708204,575,12
"7380",200708402,83,12
"7381",200708403,14,12
"7382",200708404,102,8
"7383",200708405,94,13
"7384",200708406,197,8
"7385",200708408,206,11
"7386",200708409,370,12
"7387",200708410,139,12
"7388",200708411,492,11
"7389",200708414,905,12
"7390",200708417,1465,11
"7391",200708501,2192,2
"7392",200708503,2453,8
"7393",200708508,1337,12
"7394",200708601,65,12
"7395",200708602,21,12
"7396",200708603,2067,10
"7397",200708701,2067,15
"7398",200708801,21,15
"7399",200708802,30,8
"7400",200708803,172,15
"7401",200708804,169,12
"7402",200708901,21,8
"7403",200708902,2286,10
"7404",200708905,2181,11
"7405",200709003,238,15
"7406",200709008,34,8
"7407",200709009,272,10
"7408",200709013,486,11
"7409",200709017,239,12
"7410",200709018,2221,12
"7411",200709019,1312,12
"7412",200709101,3,8
"7413",200709202,45,8
"7414",200709205,1328,8
"7415",200709206,2384,8
"7416",200709208,988,13
"7417",200709210,2221,12
"7418",200709211,2273,12
"7419",200709212,2410,11
"7420",200709214,299,12
"7421",200709216,1214,11
"7422",200709219,593,7
"7423",200709220,398,11
"7424",200709221,2128,8
"7425",200709223,1500,12
"7426",200709228,2104,12
"7427",200709229,593,10
"7428",200709232,2340,12
"7429",200709233,791,11
"7430",200709311,2041,10
"7431",200709401,703,12
"7432",200709402,1886,8
"7433",200709404,171,15
"7434",200709407,992,8
"7435",200709408,536,8
"7436",200709410,2076,15
"7437",200709411,193,8
"7438",200709701,21,12
"7439",200709702,1355,9
"7440",200709703,579,8
"7441",200709704,829,12
"7442",200709705,169,12
"7443",200709802,707,15
"7444",200709804,2436,10
"7445",200709902,2453,11
"7446",200709904,1868,12
"7447",200710004,1229,7
"7448",200710005,2113,10
"7449",200710006,1067,8
"7450",200710008,2135,15
"7451",200710010,1770,12
"7452",200710102,56,12
"7453",200710201,2286,12
"7454",200710202,1755,12
"7455",200710203,1523,15
"7456",200710206,2377,11
"7457",200710208,1903,11
"7458",200710209,79,8
"7459",200710210,1952,12
"7460",200710211,215,15
"7461",200710212,65,8
"7462",200710214,470,15
"7463",200710301,21,9
"7464",200710302,79,15
"7465",200710303,65,8
"7466",200710402,2286,12
"7467",200710404,30,15
"7468",200710407,79,12
"7469",200710408,65,11
"7470",200710409,1903,15
"7471",200710410,1396,15
"7472",200710413,829,12
"7473",200710501,579,8
"7474",200710503,259,14
"7475",200710605,2528,8
"7476",200710607,2286,9
"7477",200710608,14,15
"7478",200710611,571,10
"7479",200710701,169,15
"7480",200710702,1757,12
"7481",200710703,113,12
"7482",200710704,204,9
"7483",200710705,269,10
"7484",200710712,2410,15
"7485",200710718,370,10
"7486",200710720,248,9
"7487",200710721,553,15
"7488",200710804,2087,9
"7489",200710903,124,8
"7490",200710905,58,15
"7491",200710906,139,7
"7492",200710907,269,15
"7493",200710908,113,8
"7494",200710909,370,15
"7495",200710910,281,8
"7496",200710911,294,12
"7497",200710912,485,3
"7498",200710913,2023,12
"7499",200710914,354,12
"7500",200710915,492,12
"7501",200710916,503,11
"7502",200710917,206,9
"7503",200710919,2217,11
"7504",200710920,263,15
"7505",200710921,248,12
"7506",200710922,204,9
"7507",200710924,2160,11
"7508",200710926,2510,10
"7509",200710927,2452,15
"7510",200710928,1881,11
"7511",200710929,1995,12
"7512",200710932,2171,15
"7513",200710935,2410,15
"7514",200710937,98,15
"7515",200710938,1500,11
"7516",200710939,594,8
"7517",200710940,1543,8
"7518",200710945,2451,12
"7519",200710946,1047,15
"7520",200710949,1496,8
"7521",200711002,1757,12
"7522",200711101,21,15
"7523",200711103,1903,11
"7524",200711104,553,8
"7525",200711105,158,15
